# SIMULATED DATA — generated by swarm-lmd/swarm.py, seed 20260813. Evidence about this model, NOT about the world.
swarm,J,agent,depth,R_from_root,U,d_enc,d_dec,E_UDD,fidelity
1,0.086203,654,3,4.51516452,0.52283092,0.86858823,0.63329282,0.28759397,1.3167805e-05
1,0.086203,1220,3,5.05180201,3.26697609,0.97065397,0.82199704,2.60663753,2.8681067e-05
1,0.086203,1595,3,4.86903714,0.35317595,0.89344633,0.54690815,0.17257345,3.0166532e-05
1,0.086203,1629,3,5.46475326,0.69524853,0.24610912,0.42544655,0.07279688,2.97295e-06
1,0.086203,1617,3,5.12058652,0.72164513,0.68105968,0.81887497,0.40246346,2.732262e-05
1,0.086203,1615,3,5.46475326,0.99390379,0.35785991,0.65413636,0.23266213,3.34553e-06
1,0.086203,1238,3,4.85221855,0.51358898,0.9536731,0.52480854,0.25704912,1.6041844e-05
1,0.086203,168,3,4.86903714,0.90948254,0.81492973,0.91061691,0.6749168,4.5814019e-05
1,0.086203,166,3,4.85221855,6.23815086,0.84366603,0.34195859,1.79969932,9.246938e-06
1,0.086203,158,3,4.85221855,1.26931578,0.62986217,0.80599156,0.64438541,1.6271586e-05
1,0.086203,574,3,4.86903714,0.53871194,0.43581284,0.78159156,0.18350017,2.1029183e-05
1,0.086203,442,3,4.85221855,0.46998166,0.53765379,0.93738411,0.23686517,1.615378e-05
1,0.086203,566,3,4.52622467,0.1477438,0.86900334,0.61640507,0.07914016,1.9705413e-05
1,0.086203,557,3,5.32869898,1.65040325,0.91145027,0.51598426,0.77617473,1.1258079e-05
1,0.086203,670,3,4.86903714,0.25095646,0.93669602,0.63746227,0.1498482,3.6863425e-05
1,0.086203,341,3,4.64757939,2.41174514,0.59857186,0.68087864,0.9829183,1.4888518e-05
1,0.086203,694,3,4.924602,1.28239896,0.53084515,0.9661745,0.65772838,2.971604e-05
1,0.086203,2761,3,4.51093458,1.05982643,0.76615581,0.77261529,0.62735757,4.0956111e-05
1,0.086203,770,3,4.86903714,2.22052426,0.33804021,0.75827283,0.56917966,1.5824732e-05
1,0.086203,334,3,4.85221855,1.42209923,0.31404892,0.5443139,0.24309534,5.478991e-06
1,0.086203,2437,3,5.14186046,1.11216242,0.98827494,0.42813427,0.4705719,1.7790386e-05
1,0.086203,835,3,5.14163582,0.59153414,0.48856707,0.41535577,0.12003952,8.593022e-06
1,0.086203,842,3,4.924602,0.47546507,0.72181088,0.69564735,0.23874329,2.9092435e-05
1,0.086203,673,3,4.85221855,5.18301278,0.81676976,0.6903002,2.9222672,1.8071388e-05
1,0.086203,359,3,5.46475326,8.25123311,0.71455443,0.8408698,4.9577306,1.9942114e-05
1,0.086203,348,3,4.86903714,2.16228035,0.61975958,0.70579328,0.94582932,2.7004945e-05
1,0.086203,745,3,5.89929577,0.92989657,0.79488819,0.83452225,0.61684863,1.1119086e-05
1,0.086203,748,3,5.14163582,0.2022451,0.72607372,0.56745077,0.08332722,1.7446583e-05
1,0.086203,732,3,5.14163582,1.47978922,0.61188675,0.31377667,0.28411329,8.130049e-06
1,0.086203,346,3,4.86903714,5.20117492,0.74821774,0.83718577,3.25800165,3.867162e-05
1,0.086203,610,3,5.46475326,0.39184681,0.82681226,0.60768076,0.19687869,7.180687e-06
1,0.086203,388,3,4.52622467,1.87260285,0.98699147,0.58603717,1.08313912,2.1278277e-05
1,0.086203,1847,3,4.04527922,48.00274185,0.80065152,0.72201652,27.74959874,1.8528682e-05
1,0.086203,1876,3,5.46475326,0.50480512,0.50481155,0.59943481,0.15275485,4.324689e-06
1,0.086203,1779,3,4.85221855,5.31882098,0.8609071,0.86839483,3.97638926,2.3962238e-05
1,0.086203,1199,3,5.89929577,0.58946592,0.78366276,0.80408477,0.37144092,1.0562244e-05
1,0.086203,1755,3,5.14186046,0.88698498,0.46331097,0.6366884,0.26164702,1.2403011e-05
1,0.086203,186,3,4.924602,0.15786288,0.43152974,0.52566799,0.03580983,1.3142857e-05
1,0.086203,178,3,5.05180201,0.56231813,0.71908724,0.63602984,0.25718235,1.6440677e-05
1,0.086203,2627,3,4.52622467,1.06607201,0.85975228,0.63378119,0.58089712,2.0045208e-05
1,0.086203,322,3,5.14163582,1.36106082,0.83559064,0.72760835,0.82750146,2.5744989e-05
1,0.086203,903,3,4.2292526,0.82141549,0.4598791,0.93432745,0.35294389,2.6526827e-05
1,0.086203,277,3,4.85221855,3.2500669,0.85994624,0.66859101,1.8686335,1.8428318e-05
1,0.086203,257,3,5.89929577,1.23434468,0.80537197,0.62991374,0.62620141,1.6036339e-05
1,0.086203,487,3,4.23806638,1.12899571,0.9589443,0.56236418,0.6088402,1.7284821e-05
1,0.086203,44,3,4.52622467,0.1513199,0.5106943,0.51596973,0.03987322,9.693556e-06
1,0.086203,3162,3,5.89929577,3.10109513,0.76128038,0.67165992,1.58565668,1.616299e-05
1,0.086203,520,3,4.37938174,3.13281024,0.69448773,0.62370404,1.35699179,1.9604277e-05
1,0.086203,2986,3,4.56151091,2.0204951,0.91811662,0.5336693,0.9899833,3.0249109e-05
1,0.086203,3450,3,4.85221855,2.36017743,0.58848581,0.58347632,0.81040831,1.1005584e-05
1,0.086203,1282,3,4.85221855,22.75603769,0.43806885,0.6034386,6.01550512,8.472846e-06
1,0.086203,136,3,4.924602,4.28550335,0.91224678,0.51129545,1.99887713,2.7024133e-05
1,0.086203,1500,3,4.85221855,1.24231224,0.36977957,0.80731066,0.37086373,9.568359e-06
1,0.086203,112,3,4.46893923,0.26087345,0.90482567,0.94816019,0.22380846,3.6072333e-05
1,0.086203,108,3,5.46475326,0.7809361,0.84057338,0.73199331,0.48050537,8.793593e-06
1,0.086203,89,3,5.89929577,0.36694824,0.86955758,0.7615945,0.24301157,2.0933883e-05
1,0.086203,88,3,4.13071241,1.37292951,0.79520869,0.80351095,0.87724552,2.2968548e-05
1,0.086203,87,3,4.3605609,0.20758817,0.66769766,0.80885408,0.11211214,2.891994e-05
1,0.086203,22,3,3.31704583,0.36035375,0.94693411,0.71271504,0.24320065,2.4827533e-05
1,0.086203,21,3,4.52622467,0.46280626,0.79922195,0.85869778,0.31761936,2.5246759e-05
1,0.086203,110,3,4.86903714,1.16559205,0.72868899,0.90838767,0.77154279,4.0865419e-05
1,0.086203,35,3,4.16437573,0.73998131,0.6783257,0.84191041,0.42259553,1.2478835e-05
1,0.086203,23,3,4.05587639,3.4355144,0.9152996,0.61709078,1.94045735,3.2725014e-05
1,0.086203,30,3,4.924602,0.10391048,0.87669346,0.93956792,0.08559242,4.7724728e-05
1,0.086203,19,3,4.52622467,2.00099759,0.92350257,0.93338427,1.72482545,3.1710017e-05
1,0.086203,2002,3,4.37527364,4.53326483,0.66992957,0.75225531,2.28457545,2.4689596e-05
1,0.086203,1987,3,4.924602,0.56551739,0.87590369,0.87796972,0.43489244,4.4555714e-05
1,0.086203,1045,3,4.85221855,0.0573179,0.83126112,0.77579119,0.03696346,2.0669795e-05
1,0.086203,1895,3,4.86903714,1.73970285,0.59418887,0.56471859,0.58375643,2.0715677e-05
1,0.086203,1913,3,5.46475326,1.75025216,0.94438752,0.88467604,1.46229544,3.2116654e-05
1,0.086203,1962,3,5.05180201,1.59607091,0.83300209,0.79640312,1.05884216,2.3847325e-05
1,0.086203,235,3,4.85221855,2.48580177,0.67755861,0.42191667,0.71062429,9.162783e-06
1,0.086203,1023,3,5.09225689,0.40940847,0.97983366,0.86618258,0.34747104,3.8412228e-05
1,0.086203,233,3,4.13650529,0.73166464,0.65842137,0.64493892,0.31069522,2.6215915e-05
1,0.086203,231,3,4.85221855,2.44030319,0.98448947,0.6574437,1.57947747,2.0745481e-05
1,0.086203,2233,3,5.12058652,0.08726732,0.7428522,0.49982326,0.0324019,1.8190241e-05
1,0.086203,307,3,4.924602,1.46337791,0.70238335,0.6551188,0.67336535,2.66601e-05
1,0.086203,2070,3,5.46475326,0.54006351,0.31442438,0.52691574,0.08947511,5.378182e-06
1,0.086203,980,3,4.86903714,1.54869921,0.50848887,0.84554742,0.66586548,2.6543729e-05
1,0.086203,1015,3,5.05180201,0.58575948,0.57209741,0.52193483,0.17490635,1.0733636e-05
1,0.086203,222,3,5.05180201,1.44916803,0.69045462,0.4280778,0.42832813,1.0624744e-05
1,0.086203,213,3,4.85221855,1.2051619,0.67757735,0.67996383,0.55525194,1.4767213e-05
1,0.086203,279,3,4.86903714,0.63227296,0.80989557,0.34505231,0.17669268,1.7252676e-05
1,0.086203,922,3,4.924602,0.46100136,0.53246686,0.77755053,0.19086373,2.3987706e-05
1,0.086203,58,3,4.86903714,0.99905003,0.68232864,0.40872046,0.27861675,1.7217199e-05
1,0.086203,56,3,4.86903714,0.11749536,0.93093931,0.88969815,0.09731612,5.1133625e-05
1,0.086203,53,3,4.59460408,0.98153086,0.92779757,0.77184555,0.70289037,1.0509805e-05
1,0.086203,49,3,4.52622467,1.72231517,0.36053364,0.87699658,0.54457328,1.1631657e-05
1,0.086203,1455,3,4.45436434,15.39452,0.73516055,0.86543827,9.79454892,2.6941375e-05
1,0.086203,1346,3,4.85221855,5.86859998,0.32900054,0.82835123,1.59935784,8.735042e-06
1,0.086203,1324,3,4.924602,2.42499604,0.55807214,0.48390836,0.65488418,1.5646636e-05
1,0.086203,1469,3,4.3921935,2.93216373,0.88653067,0.67164207,1.74590204,3.6759888e-05
1,0.086203,103,3,3.93703818,1.31838017,0.50102248,0.91856501,0.60674719,1.6930314e-05
1,0.086203,1415,3,4.86903714,0.20159267,0.73643752,0.63603004,0.09442528,2.8917188e-05
1,0.086203,1431,3,5.69709873,2.0224656,0.52153608,0.8664015,0.91387057,1.6045485e-05
1,0.086203,1434,3,4.86903714,3.38405545,0.85544935,0.40444429,1.17082092,2.1359719e-05
1,0.086203,63,3,5.46475326,2.36046284,0.62576212,0.48188289,0.71178354,4.309574e-06
1,0.086203,68,3,4.52622467,12.12628565,0.88832171,0.81645472,8.79488522,2.6680887e-05
1,0.086203,66,3,5.3587934,0.49362107,0.9088823,0.88688871,0.39789681,1.1830084e-05
1,0.086203,95,3,4.86903714,1.49591146,0.60911088,0.96042531,0.87511644,3.6116236e-05
1,0.086203,15,3,4.28244052,1.12280467,0.58745445,0.65084672,0.42929628,2.2152382e-05
1,0.086203,17,3,4.924602,0.23539277,0.7954253,0.62939494,0.11784625,2.9006155e-05
1,0.086203,64,4,5.47173284,0.60739986,0.72852796,0.48313081,0.21378914,6.18787e-07
1,0.086203,65,4,5.66456294,1.22637166,0.63707535,0.726794,0.56783773,4.27419e-07
1,0.086203,1374,4,5.94206077,6.42386071,0.59123573,0.60397138,2.29389296,1.095921e-06
1,0.086203,50,4,5.66456294,1.47921993,0.67644773,0.73148804,0.73193789,9.91419e-07
1,0.086203,1435,4,5.71934876,2.4222925,0.80872163,0.60613929,1.18740283,4.08861e-07
1,0.086203,101,4,5.66456294,1.60500481,0.58839048,0.42102735,0.3976054,2.2868e-07
1,0.086203,104,4,5.66456294,1.2163971,0.8694544,0.58039792,0.61382989,1.068521e-06
1,0.086203,106,4,5.66456294,1.11999801,0.67762602,0.73044407,0.55436307,1.048063e-06
1,0.086203,1363,4,5.94206077,1.11457588,0.38499921,0.70241328,0.30141314,8.62996e-07
1,0.086203,1373,4,5.92828714,1.38258072,0.91658204,0.38091278,0.4827112,2.34767e-07
1,0.086203,1468,4,5.66456294,1.05788916,0.60502432,0.80512795,0.51532107,1.03145e-06
1,0.086203,1409,4,5.43020636,0.68283337,0.37464327,0.89693142,0.22945203,7.07412e-07
1,0.086203,1420,4,5.43020636,2.00026913,0.69876924,0.84311502,1.17844424,1.240269e-06
1,0.086203,1337,4,5.92828714,0.27358968,0.6317233,0.97223243,0.16803383,8.80843e-07
1,0.086203,1383,4,5.66456294,0.61646275,0.28613258,0.9152225,0.16143617,5.54504e-07
1,0.086203,1393,4,5.47173284,1.82340437,0.75237568,0.95479659,1.30987122,1.262921e-06
1,0.086203,1398,4,5.94206077,2.26539384,0.79946286,0.51951209,0.94088742,1.346976e-06
1,0.086203,1399,4,5.92828714,1.38929764,0.7684015,0.63308193,0.67583927,3.27105e-07
1,0.086203,1360,4,5.92828714,0.51734134,0.87891782,0.85572015,0.38909641,5.51935e-07
1,0.086203,3915,4,6.43926174,0.3112206,0.5775909,0.94715738,0.17025929,8.65812e-07
1,0.086203,3925,4,5.28817998,3.85094805,0.81673113,0.66507507,2.0917869,7.98738e-07
1,0.086203,96,4,5.66456294,1.56541137,0.83178023,0.86357268,1.12443918,1.52096e-06
1,0.086203,97,4,5.66456294,0.52593337,0.64845753,0.74936464,0.2555674,1.028928e-06
1,0.086203,98,4,5.66456294,0.43406013,0.82427721,0.8134339,0.29103516,1.41973e-06
1,0.086203,1323,4,6.09272247,1.14875965,0.74744563,0.5953813,0.51121544,1.012932e-06
1,0.086203,2014,4,5.28817998,0.86047205,0.72468488,0.82195087,0.51254479,8.7589e-07
1,0.086203,1078,4,6.43926174,0.2799485,0.75825883,0.46675227,0.0990791,6.8918e-07
1,0.086203,254,4,5.92828714,0.66745847,0.68712458,0.48206338,0.22108734,2.43079e-07
1,0.086203,3747,4,6.6375822,0.88674214,0.45423611,0.88285871,0.35560693,5.10665e-07
1,0.086203,3755,4,5.76199251,0.9041733,0.84742278,0.83420201,0.63917981,8.35282e-07
1,0.086203,3760,4,5.94206077,2.70163001,0.65903128,0.44439176,0.79122116,1.06483e-06
1,0.086203,256,4,5.98767638,2.54737759,0.71265034,0.86325107,1.56713692,1.319397e-06
1,0.086203,1029,4,6.43926174,3.37101474,0.60207134,0.56604767,1.14884547,5.39364e-07
1,0.086203,1984,4,6.43926174,1.29828639,0.70293743,0.53527119,0.48849604,7.32688e-07
1,0.086203,1985,4,6.43926174,0.36194567,0.66693105,0.61880271,0.14937452,6.53152e-07
1,0.086203,1992,4,5.94206077,0.4485642,0.93206317,0.93904017,0.39260346,2.68616e-06
1,0.086203,1996,4,5.94206077,11.23654968,0.68740932,0.83413899,6.4429805,7.20112e-07
1,0.086203,1926,4,6.09272247,1.57538944,0.50577403,0.8342086,0.66468997,9.60365e-07
1,0.086203,1948,4,5.92828714,0.66004104,0.57860889,0.77155942,0.29466287,8.48969e-07
1,0.086203,1897,4,5.43707368,0.18595447,0.68831258,0.67564547,0.08647911,6.3794e-07
1,0.086203,1903,4,6.43926174,2.34435066,0.84646757,0.77061955,1.52923037,1.032361e-06
1,0.086203,1028,4,6.43926174,0.86133367,0.90108814,0.68475046,0.53146055,2.1103e-07
1,0.086203,3788,4,6.43926174,0.16732861,0.94517167,0.72845118,0.11520766,1.089663e-06
1,0.086203,236,4,5.71934876,2.06918141,0.68713157,0.58196365,0.82743584,3.33534e-07
1,0.086203,237,4,5.66456294,0.66665039,0.94508815,0.86523829,0.54513766,1.731483e-06
1,0.086203,1954,4,6.43926174,0.31336699,0.75069977,0.37266479,0.08766735,7.4278e-08
1,0.086203,2222,4,5.98767638,0.27316745,0.82089095,0.55263042,0.12392223,9.72931e-07
1,0.086203,2225,4,5.66456294,0.35367318,0.70349892,0.62589799,0.15572886,9.32346e-07
1,0.086203,2232,4,5.92828714,0.40882131,0.80795155,0.71780185,0.23709556,4.25596e-07
1,0.086203,2179,4,5.28817998,0.72176346,0.86703374,0.61829002,0.38692173,7.88284e-07
1,0.086203,2181,4,5.94206077,0.56126838,0.53786724,0.86219581,0.26028646,7.94658e-07
1,0.086203,2191,4,5.92828714,1.84731983,0.80342472,0.93319091,1.38502554,1.425782e-06
1,0.086203,2201,4,5.92828714,0.86028175,0.68293614,0.80475111,0.47280536,9.04847e-07
1,0.086203,942,4,5.43707368,1.08810691,0.79678238,0.72561592,0.62909769,7.93088e-07
2,0.148618,0,0,0.0,4.42542107,0.91593113,0.80171528,3.24965743,0.734315983112
2,0.148618,10,1,2.07019706,2.30070294,0.76427462,0.82386148,1.44865238,0.059825008294
2,0.148618,36,1,2.08033532,1.14939559,0.91800449,0.84195219,0.88838612,0.073436398185
2,0.148618,23,1,2.59396487,0.0215398,0.7589892,0.66077372,0.01080264,0.047650503361
2,0.148618,17,1,2.59396487,0.36955347,0.68361706,0.42833413,0.10821136,0.027821125949
2,0.148618,160,1,2.22899991,0.67169572,0.64044596,0.55600558,0.23918516,0.033833020619
2,0.148618,386,1,2.59396487,0.41367035,0.58142028,0.63819901,0.15349728,0.035255382566
2,0.148618,5,1,1.94555013,1.50529734,0.57793158,0.85768861,0.74615381,0.047096127337
2,0.148618,162,1,2.17856552,2.66941709,0.83857278,0.38827601,0.86915605,0.030935736005
2,0.148618,2455,1,2.59396487,1.54204001,0.73199806,0.69837327,0.78830301,0.048570958086
2,0.148618,102,1,2.2662967,3.94266627,0.59767838,0.79150986,1.86515056,0.044947238013
2,0.148618,1129,1,2.59396487,0.1544925,0.86348245,0.68592082,0.09150291,0.056273850274
2,0.148618,3678,1,2.59396487,0.51487043,0.63488519,0.69086752,0.22583327,0.041674376341
2,0.148618,2848,1,2.59396487,0.68222331,0.90310488,0.92966018,0.57278149,0.079770359764
2,0.148618,2237,1,2.34295407,2.48785474,0.3249793,0.36607452,0.29597173,0.011303276266
2,0.148618,2017,1,2.21812658,0.25578724,0.36090947,0.88504019,0.0817034,0.030348721643
2,0.148618,279,1,2.59396487,1.16733446,0.82447919,0.84285018,0.81119523,0.066025122162
2,0.148618,3929,1,2.59396487,0.82922523,0.66880854,0.66696574,0.36989447,0.04238229464
2,0.148618,109,1,2.0842368,1.54963874,0.79142938,0.54153073,0.66414933,0.040720622476
2,0.148618,2,1,2.59396487,0.1847933,0.71870918,0.67047112,0.08904704,0.04578385939
2,0.148618,3,1,2.20946384,1.06992216,0.71650153,0.5261549,0.4033508,0.035818704486
2,0.148618,1,1,1.9770805,0.58674061,0.34637974,0.65512049,0.13314345,0.021560200231
2,0.148618,45,1,1.6335453,32.65490788,0.95804926,0.65832899,20.59582942,0.059925263831
2,0.148618,1571,1,2.59396487,0.3145397,0.96375434,0.87129802,0.26412441,0.079783338072
2,0.148618,1036,2,3.06547288,2.76455704,0.50856263,0.85633815,1.20396897,0.00337672616
2,0.148618,126,2,3.06547288,0.74799201,0.74026825,0.49871189,0.27614412,0.002862496375
2,0.148618,6,2,3.24250197,0.45494201,0.87527328,0.59288715,0.23608683,0.003162256234
2,0.148618,141,2,3.06547288,0.96811501,0.38669668,0.75549219,0.28283124,0.002265199883
2,0.148618,149,2,2.76970578,1.60146444,0.86649939,0.76854485,1.06648506,0.004058063365
2,0.148618,150,2,3.06547288,0.56292763,0.58605469,0.68468572,0.22588218,0.003111254373
2,0.148618,154,2,3.24250197,0.21192795,0.82942155,0.53673248,0.09434555,0.002712779785
2,0.148618,136,2,2.64678866,1.97071384,0.59139664,0.46688213,0.54413877,0.002140879431
2,0.148618,3182,2,3.06547288,5.05685388,0.79044202,0.54506383,2.1787018,0.00334059242
2,0.148618,1775,2,3.06547288,3.67162003,0.68699342,0.48287606,1.21799636,0.002572138581
2,0.148618,459,2,3.40740138,10.32383837,0.77048211,0.83571265,6.6475365,0.00298418373
2,0.148618,81,2,3.06547288,0.34390885,0.56810344,0.78399152,0.15317297,0.003453384153
2,0.148618,2022,2,3.06547288,0.60585227,0.30940263,0.50762982,0.09515637,0.001217803554
2,0.148618,1743,2,2.81726681,0.65009589,0.96975435,0.86238041,0.54367334,0.007946358167
2,0.148618,462,2,3.42010151,0.14347519,0.70573126,0.70160662,0.07104113,0.002167554148
2,0.148618,483,2,3.06547288,0.56375393,0.73080064,0.43566195,0.17948912,0.002468622317
2,0.148618,1671,2,3.06547288,0.18279231,0.51985035,0.73020804,0.06938776,0.002943276479
2,0.148618,1689,2,3.26151821,12.44788377,0.56972328,0.67912693,4.81626576,0.001079353883
2,0.148618,416,2,3.06547288,1.01547678,0.63177294,0.54715113,0.35102522,0.002680244605
2,0.148618,435,2,3.06547288,1.6702198,0.87984251,0.96288142,1.41498348,0.006568766866
2,0.148618,438,2,3.06547288,1.24071585,0.5110494,0.84135086,0.53347289,0.00333385059
2,0.148618,493,2,3.06547288,4.36313516,0.49922655,0.84063855,1.83107294,0.003253966533
2,0.148618,495,2,3.38744763,0.27466624,0.80933201,0.75025286,0.16677834,0.002430474005
2,0.148618,571,2,3.06547288,0.52981115,0.94428531,0.70492291,0.35266791,0.005161203248
2,0.148618,454,2,3.32756619,1.33268142,0.76104591,0.81156837,0.8231184,0.003254217132
2,0.148618,451,2,2.71902538,0.63353928,0.95670735,0.73820697,0.44743587,0.005475998956
2,0.148618,447,2,3.06547288,0.45800815,0.97942396,0.96379067,0.43234122,0.007319131444
2,0.148618,2087,2,3.06547288,0.47085816,0.75656679,0.82437432,0.29367152,0.004835905787
2,0.148618,165,2,2.66215993,1.79988201,0.6502902,0.84707077,0.99145028,0.003203509854
2,0.148618,171,2,3.06547288,1.58639132,0.71826505,0.88394067,1.0072057,0.004922819991
2,0.148618,188,2,3.06547288,0.1063548,0.83337126,0.96678398,0.085689,0.006247036888
2,0.148618,3197,2,3.06547288,0.97217872,0.45513984,0.91993343,0.40704963,0.003246439819
2,0.148618,522,2,3.06547288,1.29329165,0.70971688,0.29490643,0.27068603,0.001622839159
2,0.148618,530,2,3.06547288,0.49497164,0.71489646,0.78250533,0.27689223,0.004337470702
2,0.148618,506,2,3.31879038,0.69740713,0.64565637,0.70963457,0.31953806,0.003546623785
2,0.148618,19,2,3.40740138,0.51608442,0.70714851,0.65899807,0.24050024,0.002159736637
2,0.148618,39,2,3.40740138,0.52793634,0.67233979,0.2584796,0.09174801,0.000805417589
2,0.148618,31,2,3.66842029,0.42326193,0.94283262,0.8678687,0.34633615,0.004847269594
2,0.148618,7,2,2.36247963,2.93476273,0.81271157,0.82261187,1.96202443,0.001865006527
2,0.148618,37,2,3.32512387,3.6047678,0.77438762,0.75279132,2.10140759,0.005539116758
2,0.148618,693,2,3.06547288,11.67188065,0.75228508,0.66580064,5.84611685,0.003883584494
2,0.148618,666,2,3.44452529,2.49504558,0.94174795,0.93767033,2.20324777,0.005135515158
2,0.148618,651,2,2.6804904,4.97985185,0.77296062,0.56609812,2.1790415,0.00339277597
2,0.148618,2964,2,3.31879038,4.84575823,0.81335729,0.34065757,1.34264483,0.00214475812
2,0.148618,407,2,3.38744763,1.53288018,0.41915088,0.83848493,0.53873333,0.001406767226
2,0.148618,708,2,3.06547288,0.57375715,0.58029932,0.42026379,0.1399272,0.001890950407
2,0.148618,2697,2,3.31879038,0.60988949,0.47223539,0.76629153,0.2207007,0.002801118434
2,0.148618,2668,2,3.06547288,2.28079374,0.91226897,0.6752559,1.40500316,0.004776363759
2,0.148618,2062,2,3.06547288,2.16419906,0.98996223,0.83731025,1.79391654,0.006427041951
2,0.148618,1562,2,3.06547288,1.31437377,0.60554682,0.5529396,0.44009284,0.002596160436
2,0.148618,332,2,3.31879038,1.01777028,0.89633363,0.76513576,0.69800407,0.005308686881
2,0.148618,335,2,3.06547288,1.29693921,0.53411293,0.56252349,0.38966677,0.002329591935
2,0.148618,750,2,3.06547288,0.71557544,0.96959591,0.71264848,0.49444907,0.005357624119
2,0.148618,1537,2,3.06547288,0.51420022,0.80464647,0.80086467,0.33135727,0.00499655128
2,0.148618,740,2,3.06547288,2.74004555,0.89996225,0.69179663,1.70592729,0.004827350555
2,0.148618,362,2,3.31879038,1.33456792,0.85290888,0.36675286,0.41746188,0.002421336009
2,0.148618,353,2,3.24250197,0.36277891,0.91669313,0.88763251,0.29518835,0.004958365361
2,0.148618,356,2,3.06547288,0.28319886,0.64345507,0.16363741,0.02981895,0.000816407382
2,0.148618,930,2,3.06547288,0.98734822,0.66523046,0.81941404,0.53820271,0.004226507437
2,0.148618,952,2,3.06547288,0.70856398,0.5978858,0.81105903,0.34359733,0.003759904487
2,0.148618,214,2,3.06547288,0.82621321,0.71121208,0.65711704,0.3861304,0.003623664315
2,0.148618,215,2,3.06547288,0.71395573,0.59855501,0.76465037,0.32676705,0.003548730965
2,0.148618,225,2,3.06547288,1.40857944,0.82806243,0.39630298,0.46224451,0.002544465254
2,0.148618,786,2,3.06547288,0.52373575,0.90755367,0.68437239,0.32529472,0.00481582727
2,0.148618,794,2,3.06547288,4.25045657,0.89287659,0.62574243,2.37477583,0.00433204683
2,0.148618,3741,2,3.4954381,4.55684453,0.94963142,0.9030066,3.907601,0.001254141369
2,0.148618,1405,2,2.86772863,0.67935492,0.79645001,0.62412216,0.33769517,0.001989686857
2,0.148618,804,2,3.40740138,2.23036438,0.74044147,0.82160346,1.35684055,0.002819415078
