orf,E_essential,U,D_enc,D_dec,D,D_dec_raw
YML110C,0,8,0.42857142857142855,0.002458772456722998,0.0010537596243098562,0.0004652012472369969
YML010W,1,105,0.2633699633699634,0.009259659601118237,0.00243871620996484,0.0017519332395529294
YNL064C,0,40,0.1371794871794872,0.015463067228473197,0.0021212156326238874,0.0029256217431288993
YOR151C,1,133,0.3078149920255183,0.01653186564481991,0.0050887560916271805,0.0031278390548487825
YOR007C,0,26,0.19076923076923077,0.004597470886832047,0.0008770559845648829,0.000869844293579135
YBR160W,1,169,0.03994082840236687,0.10996686205833223,0.004392167567418595,0.020805797317436838
YDR188W,1,31,0.2989247311827957,0.004486892158114326,0.001341243032210519,0.0008489227307168578
YBR155W,1,10,0.24444444444444444,0.0003694223429432958,9.030323938613897e-05,6.989493241822003e-05
YLR216C,0,45,0.5353535353535354,0.002700276583418927,0.0014456026153656881,0.0005108939751853012
YNL178W,1,385,0.3072104978354978,0.057075427951040585,0.017534170635013266,0.010798705751241745
YNL227C,0,9,0.3055555555555556,0.0017049651726020226,0.0005209615805172848,0.0003225804496961054
YPL256C,0,38,0.08961593172119488,0.008769493392246669,0.0007858863210690472,0.0016591934941173584
YDR064W,1,378,0.34315748108851557,0.022083049454624377,0.007577963625602019,0.004178126414665988
YLL024C,0,35,0.19663865546218487,0.005980505171009481,0.0011759984958119485,0.0011315152229942
YDR172W,1,48,0.149822695035461,0.013006322331357727,0.0019486422641839148,0.0024608041114052817
YKL054C,0,28,0.06084656084656084,0.003980152610111487,0.00024217859796974657,0.0007530472994175271
YOR164C,0,9,0.5277777777777778,0.00013097859152837998,6.912758997331166e-05,2.478122933813715e-05
YER165W,1,77,0.14524948735475052,0.014489673347469832,0.002104617625657785,0.0027414550276374052
YGR180C,0,13,0.14102564102564102,0.005815123172896111,0.0008200814731007336,0.00110022484816406
YNL007C,1,94,0.47998169755204756,0.009286952956211387,0.004457567445008348,0.0017570971589696686
YMR116C,0,297,0.3582673582673583,0.0504854230323773,0.018087279140819857,0.009551872804550134
YNL121C,0,43,0.3001107419712071,0.013191851800123236,0.003959016431709188,0.0024959063999610773
YGR249W,0,17,0.7279411764705882,5.651289323909431e-05,4.113806199022306e-05,1.0692273840921629e-05
YDR328C,1,81,0.08765432098765433,0.03228824558416537,0.002830204242562644,0.006108955741625333
YGL073W,1,27,0.31339031339031337,0.001221164448816979,0.00038270110931586235,0.0002310450579181587
YER133W,1,97,0.0897766323024055,0.07313120581955447,0.0065654733746936785,0.013836468708676034
YDL042C,0,47,0.12395929694727105,0.007522314750393498,0.0009324608478748647,0.0014232265350231838
YHR117W,0,10,0.3333333333333333,0.000299613229372403,9.987107645746767e-05,5.66870055875401e-05
YAL007C,0,47,0.4227567067530065,0.006984918669371273,0.0029529212136009918,0.0013215508689938822
YOR075W,1,51,0.5145098039215686,0.003052193743206057,0.001570383604347587,0.0005774769162823667
YFL038C,1,82,0.21077988557663355,0.036150493088800806,0.007619796796796315,0.006839695323233067
YIL076W,0,41,0.5695121951219512,0.0099327073461624,0.005656797964216878,0.0018792742830840128
YNL287W,1,50,0.4073469387755102,0.017390248882709902,0.007083864646916115,0.003290245686573445
YNL258C,1,26,0.7876923076923077,0.0009350028308459298,0.0007364945375278708,0.00017690310540543518
YGL145W,1,25,0.8533333333333334,0.0013533309713627914,0.0011548424288962487,0.0002560510445287429
YDR051C,0,4,0.16666666666666666,0.0002791827508457766,4.65304584742961e-05,5.282154659956104e-05
YDR238C,1,44,0.5052854122621564,0.00963544330224761,0.004868648941304817,0.0018230317448166935
YMR290C,1,207,0.48177852821162237,0.007896714647194932,0.003804467560432735,0.0014940632236647845
YDR087C,1,109,0.6389738362215427,0.006637448279989083,0.004241155790186704,0.001255809259567382
YNL204C,0,26,0.9046153846153846,0.00013178923397087706,0.00011921856857673186,2.493460338227928e-05
YDL149W,0,25,0.11,0.01125152638423656,0.0012376679022660217,0.002128795648802286
YDL058W,1,33,0.5928030303030303,0.003479785864180926,0.002062827605092102,0.000658377606153984
YGL002W,0,32,0.9032258064516129,2.8849335217968487e-05,2.6057464067842505e-05,5.458311804600274e-06
YOR016C,0,33,0.8484848484848485,0.00019609121551960858,0.00016638042528936486,3.7100577478210135e-05
YDL192W,0,61,0.22950819672131148,0.03605263972389221,0.008274376330073621,0.006821181406958567
YHR110W,0,32,0.9032258064516129,2.8849335217968487e-05,2.6057464067842505e-05,5.458311804600274e-06
YIL004C,1,60,0.4322033898305085,0.0029836210028507987,0.0012895311114016165,0.0005645029120175553
YGR231C,0,15,0.2761904761904762,0.002814194443837973,0.0007772537035362022,0.0005324473038004024
YDR498C,1,50,0.5208163265306123,0.0029592720758432603,0.0015412372117453062,0.000559896080189007
YMR214W,0,8,0.07142857142857142,0.0014746451132051982,0.00010533179380037129,0.0002790037540965854
YAR002C-A,0,38,0.6529160739687055,0.004107745120347284,0.002682012816841256,0.0007771878801115619
YLR268W,0,78,0.32933732933732934,0.004478570751334956,0.001474960530492931,0.0008473483154829699
YPL211W,1,101,0.764950495049505,0.004383206764352456,0.00335293618429575,0.0008293053910291639
YGL098W,1,49,0.5552721088435374,0.0009864618475199588,0.0005477547503660996,0.00018663918272031322
YFR051C,1,39,0.6288798920377868,0.001588254077092137,0.0009988210525302779,0.0003004986392995642
YDL018C,0,32,0.9032258064516129,2.8868580938594223e-05,2.6074847299375425e-05,5.46195310667139e-06
YGL200C,0,43,0.5570321151716501,0.0057374454531110555,0.0031959413764284174,0.0010855281762423747
YDL145C,1,48,0.42819148936170215,0.01800847765714183,0.007711076869148496,0.0034072149474569193
YEL022W,0,37,0.527027027027027,0.002236700283745217,0.0011788015008927493,0.0004231850567743865
YJL034W,1,51,0.05803921568627451,0.02487026359588268,0.0014434505930159358,0.004705469028775982
YER122C,0,31,0.6860215053763441,0.0046601335577151565,0.0031969518385185696,0.0008817001090981013
YDL137W,0,40,0.45897435897435895,0.005290253465538724,0.0024280906931575166,0.0010009191796659677
YDR086C,1,89,0.6128702757916241,0.0062409463109045936,0.0038248904867648173,0.0011807908453803835
YDL226C,0,29,0.7536945812807881,0.0018318820885263542,0.0013806796036676461,0.0003465932075346904
YDR127W,0,23,0.09881422924901186,0.006976979214507688,0.0006894248235679533,0.0013200487192952296
YGL137W,1,54,0.35080363382250174,0.014863220728230235,0.005214071841769097,0.002812130419724502
YBL040C,1,34,0.7058823529411765,0.0012901470799687091,0.0009106920564485007,0.00024409661377145815
YGL008C,1,19,0.05847953216374269,0.006014845586612807,0.0003517453559422694,0.0011380124505540837
YPL010W,1,34,0.8003565062388592,0.0011054275917745983,0.0008847361652527534,0.00020914757403338977
YGL055W,1,20,0.14210526315789473,0.007764772443278905,0.001103415031413318,0.0014690996782756598
YDR101C,0,183,0.5656037951119919,0.00765113235281868,0.0043275094956583895,0.0014475989039060462
YKL196C,1,80,0.3018987341772152,0.01227764972305684,0.0037066069100620967,0.0023229388098471243
YER110C,0,61,0.10327868852459017,0.02010034149112323,0.0020759369080996124,0.0038029968596697684
YLR342W,0,27,0.042735042735042736,0.009688424972159385,0.00041403525522048655,0.0018330559090520887
YML012W,0,44,0.49577167019027485,0.006155608508330826,0.0030517763112126403,0.0011646448811268666
YGR284C,0,33,0.6723484848484849,0.0021253162274490482,0.0014289531453492653,0.00040211112544348457
YAL008W,0,6,0.2,0.0018460979974540472,0.0003692195994908095,0.0003492828661672685
YPL149W,0,17,0.19852941176470587,0.006323932930936166,0.0012554866848182094,0.0011964919644640594
YBR217W,0,14,0.3626373626373626,0.0007843464710796755,0.0002844333356662559,0.00014839883032466753
YBL078C,0,52,0.138763197586727,0.01862329189147235,0.002584227532451669,0.0035235381752723185
YJL033W,1,81,0.5564814814814815,0.004754041730887688,0.002645536185429167,0.0008994675926918593
YIL087C,0,2,0.0,8.763280629486702e-05,0.0,1.658018035616991e-05
YPL186C,0,3,0.0,0.0010898847804618362,0.0,0.00020620686466091577
YAL009W,0,7,0.14285714285714285,0.00035314949994136134,5.0449928563051616e-05,6.681610060525875e-05
YJL176C,0,40,0.3076923076923077,0.00265137412184501,0.000815807422106157,0.0005016415996533801
YBL105C,1,30,0.03218390804597701,0.008777504079775612,0.00028249438417668634,0.0016607091210797075
YDL040C,0,65,0.7427884615384616,0.0030182043243076957,0.0022418873466612454,0.0005710460975129665
YDR211W,1,22,0.4025974025974026,0.0018182168693718346,0.0007320093889678815,0.000344007739742798
YHR004C,0,5,0.3,0.0003236861804323911,9.710585412971732e-05,6.124162259862666e-05
YMR165C,0,11,0.14545454545454545,0.000987288851482751,0.0001436056511247638,0.00018679565237406622
YAL010C,0,20,0.7157894736842105,0.00042273673606594783,0.0003025905058156258,7.998204808788097e-05
YOL009C,0,19,0.847953216374269,0.0008838977256686856,0.0007495039194266633,0.00016723398836142957
YPR133W-A,0,25,0.7233333333333334,0.0015212464996540314,0.0011003683014164161,0.0002878207648125196
YMR060C,0,25,0.7233333333333334,0.004129413644167384,0.002986942535947741,0.0007812875780235558
YLL006W,0,20,0.7578947368421053,0.0003325484502639641,0.000252036720200057,6.291836945160437e-05
YPL235W,1,113,0.1602402022756005,0.03154577003734323,0.005054900571723458,0.005968478915687169
YOR045W,0,27,0.6239316239316239,0.0024427725191038673,0.0015241230247400198,0.000462174049288776
YHR083W,1,26,0.6615384615384615,0.0007650853972191267,0.0005061334166218838,0.0001447546234121689
YMR203W,1,37,0.3948948948948949,0.003946674141190656,0.0015585214701698837,0.0007467131526952588
YAL048C,0,22,0.6060606060606061,0.0007174348474547411,0.00043480899845741886,0.00013573911035755112
YKL053C-A,0,5,0.1,0.002475863138161555,0.0002475863138161555,0.0004684348145805742
YGR082W,1,28,0.6164021164021164,0.0024393752209838533,0.0015036360489133276,0.0004615312784140881
YNL070W,0,24,0.7862318840579711,0.0006321325210146893,0.0004970027429716941,0.00011959985821015318
YJL066C,0,3,0.0,0.00014046006151347305,0.0,2.657512923751379e-05
YDL126C,1,117,0.08399646330680813,0.059639893135836355,0.0050095400954062366,0.011283904127041368
YGL219C,0,19,0.8362573099415205,9.010058875283287e-05,7.534727597459124e-05,1.704708630113293e-05
YBR170C,0,61,0.19781420765027322,0.007538761922252621,0.0014912742163144528,0.0014263383499621648
YDR049W,0,80,0.5550632911392405,0.0039055816632820174,0.0021678450118343853,0.0007389384308323682
YNL026W,1,26,0.6953846153846154,0.000970705463821216,0.000675013645611061,0.0001836580653222564
YAL011W,0,31,0.8451612903225807,0.0003260856611614566,0.00027559497814290846,6.169560581485729e-05
YER092W,0,29,0.8645320197044335,7.859041892240262e-05,6.794393360040226e-05,1.486935515468832e-05
YPL129W,0,130,0.26654740608228983,0.009398973442733091,0.002505271990996835,0.001778291503287095
YLR052W,0,33,0.7537878787878788,0.0011211533413330232,0.0008451117989593622,0.0002121228954334294
YFL013C,0,29,0.8694581280788177,0.0005092662438724026,0.00044278567509102985,9.635348369767118e-05
YGL150C,1,40,0.6128205128205129,0.0003982102058113246,0.0002440313825356579,7.534161361674925e-05
YNL107W,0,47,0.5383903792784459,0.0034781486641490586,0.0018726017784780316,0.0006580678469102123
YBR231C,0,29,0.9482758620689655,1.4502567267258899e-05,1.3752434477573093e-05,2.7438945651193086e-06
YOL012C,0,68,0.2510974539069359,0.006196010100924416,0.0015558023607237777,0.0011722888870671106
YJL127C,0,53,0.23730043541364296,0.002077609965676465,0.0004930177494747489,0.00039308507164296375
YDR106W,0,33,0.6893939393939394,0.0008638333090216812,0.000595521447886159,0.0001634377885041604
YOR127W,0,15,0.10476190476190476,0.00115474661875928,0.00012097345529859125,0.0002184787639948909
YDR224C,1,214,0.09990785836514414,0.059213363685104305,0.00591588035237517,0.011203204495027303
YEL044W,0,28,0.9788359788359788,1.1365224468105087e-05,1.112469061692826e-05,2.1503073955600927e-06
YGR002C,1,48,0.5718085106382979,0.0008970553730101638,0.0005129438968010245,0.00016972342325697012
YOR189W,0,30,0.825287356321839,0.0003211997611564069,0.00026508210173597715,6.0771190556336916e-05
YLR085C,0,38,0.6600284495021337,0.0017292012470247853,0.001141322017950925,0.0003271659297468395
YJL081C,1,69,0.3917306052855925,0.0014784423525625288,0.0005791511176491748,0.00027972219409710584
YLR399C,0,44,0.547568710359408,0.0011572048964121895,0.000633649192750015,0.00021894387162494484
YNL215W,0,31,0.8666666666666667,0.00011052922546333185,9.579199540155428e-05,2.091219681637825e-05
YDR485C,0,31,0.8494623655913979,2.26561249686482e-05,1.9245525511002237e-05,4.2865526511629506e-06
YLR385C,0,30,0.8390804597701149,0.00011095316416654622,9.309863200181465e-05,2.0992406277383116e-05
YOR141C,0,37,0.6876876876876877,0.0002971563567974856,0.0002043507678877604,5.622216379909856e-05
YOR213C,0,42,0.6318234610917538,0.0004594842953482977,0.0002903129578042671,8.693470869879758e-05
YDR190C,1,100,0.19737373737373737,0.022741209942746816,0.004488517598800736,0.00430265078011489
YDL002C,0,38,0.5689900426742532,0.0008720219971480288,0.0004961718333701445,0.00016498709328801532
YFL039C,1,173,0.11453152305417395,0.10450686954568844,0.011969330938691566,0.01977276340661623
YML041C,0,35,0.7781512605042017,0.00032569394302086517,0.0002534391523002699,6.162149250393654e-05
YDR359C,0,52,0.4947209653092006,0.0034580044095751084,0.00171074727954847,0.0006542565416685102
YDR334W,0,40,0.6551282051282051,0.0035535933409522502,0.0023280592272135895,0.0006723420257388679
YNL059C,0,35,0.6756302521008404,0.001526472133233432,0.0010313307522014112,0.0002888094578703476
YOL013C,0,35,0.18319327731092436,0.009754722025806895,0.0017869994971646244,0.001845599352004945
YKL130C,0,51,0.017254901960784313,0.031182355410408428,0.0005380484855129297,0.005899720646798978
YKL210W,1,30,0.11954022988505747,0.01000029665298432,0.0011954377608165165,0.0018920622211249926
YMR300C,0,4,0.0,3.463633890939375e-05,0.0,6.5532164297334776e-06
YGL184C,0,3,1.0,0.0,0.0,0.0
YGR155W,0,15,0.10476190476190476,0.006421145781640299,0.0006726914628385075,0.0012148846950607328
YFR055W,0,3,1.0,0.0,0.0,0.0
YAL013W,0,30,0.8413793103448276,4.536465399767549e-05,3.8168881294595926e-05,8.583020182485705e-06
YOL004W,0,58,0.2734422262552934,0.006516235342974838,0.001781813898986465,0.001232875698014704
YDL076C,0,32,0.7217741935483871,0.003954106999707167,0.002853972390917673,0.0007481194540563149
YOR230W,0,37,0.5555555555555556,0.002338363537854735,0.0012990908543637418,0.00044241980640752327
YEL056W,0,48,0.399822695035461,0.002732505536860084,0.0010925177279467178,0.0005169917128173355
YLR183C,0,25,0.8466666666666667,0.0006415878842673239,0.0005432110753463342,0.00012138881869983871
YBR195C,0,37,0.5930930930930931,0.002114690649449858,0.001254208418217258,0.00040010075961059846
YKL185W,0,40,0.47307692307692306,0.009583289622350907,0.004533633167496775,0.001813164236796744
YER088C,0,25,0.8433333333333334,0.0010519387411329162,0.0008871350050220927,0.00019902745089481048
YPR023C,0,43,0.48615725359911405,0.0017727703168915032,0.0008618451485220042,0.00033540922431748326
YBR103W,0,33,0.5208333333333334,0.0019551407370615027,0.0010183024672195328,0.00036991381895382086
YOR064C,0,28,0.6322751322751323,0.004896459054975172,0.0030959092966641962,0.0009264130372011707
YKR029C,0,41,0.37073170731707317,0.003897916285098882,0.0014450811593537318,0.0007374881366086846
YGL194C,0,35,0.49411764705882355,0.0015261563089598927,0.0007541007644272411,0.00028874970372532436
YCR033W,0,31,0.5870967741935483,0.0012825543988287914,0.000752983550280129,0.00024266007387265432
YBL054W,0,26,0.7815384615384615,0.0007077988825499986,0.0005531720497467681,0.00013391597992522454
YBR095C,0,34,0.661319073083779,0.0017825549993880938,0.0011788376199161905,0.000337260492208819
YNL097C,0,33,0.7083333333333334,0.0011285470182564132,0.0007993874712649594,0.00021352178361318906
YPL181W,0,37,0.5825825825825826,0.0011592077737598357,0.0006753342585868111,0.00021932281723971293
YOR229W,1,36,0.5873015873015873,0.0031126567221710063,0.001828068233655988,0.0005889165487498811
YMR263W,0,35,0.6201680672268908,0.002162996038349014,0.0013414210725223297,0.0004092401686285868
YNL330C,0,54,0.2983927323549965,0.006977009093731876,0.0020818888071443124,0.0013200543724626549
YNL309W,0,32,0.4798387096774194,0.0018775673186901703,0.0009009294795327833,0.00035523688092317543
YPL016W,1,38,0.3442389758179232,0.0019529337001021267,0.0006722758967634632,0.0003694962462160945
YIL084C,0,34,0.6702317290552585,0.0014920529202352754,0.0010000212085712363,0.00028229732179534106
YMR053C,0,22,0.9090909090909091,0.0005131413311474023,0.0004664921192249112,9.708665257165664e-05
YJL105W,0,28,0.708994708994709,0.0008202789300857069,0.000581573421330607,0.0001551972734665663
YKL072W,0,21,1.0,0.0,0.0,0.0
YPL139C,0,36,0.6253968253968254,0.002728702583345313,0.001706521933076275,0.0005162721916947451
YDR207C,0,36,0.5793650793650794,0.001592696016603475,0.0009227524540639182,0.00030133905696211593
YMR075W,0,37,0.4219219219219219,0.0015262906628593297,0.0006439754898850925,0.0002887751235649758
YAL014C,0,27,0.9259259259259259,0.0010768694424007576,0.000997101335556257,0.00020374435476795295
YMR183C,0,38,0.5419630156472262,0.00201777484850692,0.0010935593417939354,0.0003817642310097713
YGR009C,1,36,0.5761904761904761,0.0020391721773193074,0.0011749515878839818,0.0003858126186610342
YBL050W,1,30,0.8413793103448276,0.00027333913764557034,0.00022998189512247986,5.1715931420867506e-05
YHL031C,0,28,0.9497354497354498,7.0596984701565775e-06,6.704845901550824e-06,1.3356992528747648e-06
YOL018C,0,33,0.7064393939393939,0.0003456153791486699,0.0002441563189819202,6.539064035983795e-05
